,image,label
85,../data/processed/jumping/jump-hdang-219.jpg,0
86,../data/processed/jumping/jump-mdang-121.jpg,0
87,../data/processed/jumping/jump-nhan-379.jpg,0
88,../data/processed/jumping/jump-minh-279.jpg,0
89,../data/processed/jumping/jump-nhan-240.jpg,0
90,../data/processed/jumping/jump-minh-51.jpg,0
91,../data/processed/jumping/jump-an-271.jpg,0
92,../data/processed/jumping/jump-minh-292.jpg,0
93,../data/processed/jumping/jump-khuong-276.jpg,0
94,../data/processed/jumping/jump-khuong-153.jpg,0
95,../data/processed/jumping/jump-an-395.jpg,0
96,../data/processed/jumping/jump-hdang-159.jpg,0
97,../data/processed/jumping/jump-hdang-7.jpg,0
98,../data/processed/jumping/jump-mdang-64.jpg,0
99,../data/processed/jumping/jump-nhan-145.jpg,0
100,../data/processed/jumping/jump-an-252.jpg,0
101,../data/processed/jumping/jump-tuan-27.jpg,0
102,../data/processed/jumping/jump-khuong-38.jpg,0
103,../data/processed/jumping/jump-nhan-146.jpg,0
104,../data/processed/jumping/jump-nhan-219.jpg,0
105,../data/processed/jumping/jump-an-317.jpg,0
106,../data/processed/jumping/jump-minh-243.jpg,0
107,../data/processed/jumping/jump-khuong-319.jpg,0
108,../data/processed/jumping/jump-an-164.jpg,0
109,../data/processed/jumping/jump-nhan-387.jpg,0
110,../data/processed/jumping/jump-khuong-171.jpg,0
111,../data/processed/jumping/jump-hdang-314.jpg,0
112,../data/processed/jumping/jump-nhan-215.jpg,0
113,../data/processed/jumping/jump-khuong-359.jpg,0
114,../data/processed/jumping/jump-hdang-224.jpg,0
115,../data/processed/jumping/jump-nhan-206.jpg,0
116,../data/processed/jumping/jump-hdang-257.jpg,0
117,../data/processed/jumping/jump-hdang-8.jpg,0
118,../data/processed/jumping/jump-minh-106.jpg,0
119,../data/processed/jumping/jump-tuan-12.jpg,0
120,../data/processed/jumping/jump-an-108.jpg,0
121,../data/processed/jumping/jump-nhan-393.jpg,0
122,../data/processed/jumping/jump-tuan-15.jpg,0
123,../data/processed/jumping/jump-minh-73.jpg,0
124,../data/processed/jumping/jump-an-109.jpg,0
125,../data/processed/jumping/jump-tuan-344.jpg,0
126,../data/processed/jumping/jump-mdang-336.jpg,0
127,../data/processed/jumping/jump-hdang-308.jpg,0
128,../data/processed/jumping/jump-mdang-271.jpg,0
129,../data/processed/jumping/jump-mdang-8.jpg,0
130,../data/processed/jumping/jump-an-208.jpg,0
131,../data/processed/jumping/jump-khuong-338.jpg,0
132,../data/processed/jumping/jump-hdang-162.jpg,0
133,../data/processed/jumping/jump-tuan-264.jpg,0
134,../data/processed/jumping/jump-hdang-132.jpg,0
135,../data/processed/jumping/jump-tuan-141.jpg,0
136,../data/processed/jumping/jump-hdang-215.jpg,0
137,../data/processed/jumping/jump-an-293.jpg,0
138,../data/processed/jumping/jump-hdang-355.jpg,0
139,../data/processed/jumping/jump-minh-381.jpg,0
140,../data/processed/jumping/jump-khuong-198.jpg,0
141,../data/processed/jumping/jump-mdang-61.jpg,0
142,../data/processed/jumping/jump-an-355.jpg,0
143,../data/processed/jumping/jump-khuong-336.jpg,0
144,../data/processed/jumping/jump-an-138.jpg,0
145,../data/processed/jumping/jump-minh-343.jpg,0
146,../data/processed/jumping/jump-minh-49.jpg,0
147,../data/processed/jumping/jump-khuong-23.jpg,0
148,../data/processed/jumping/jump-an-202.jpg,0
149,../data/processed/jumping/jump-hdang-82.jpg,0
150,../data/processed/jumping/jump-tuan-372.jpg,0
151,../data/processed/jumping/jump-an-119.jpg,0
152,../data/processed/jumping/jump-minh-117.jpg,0
153,../data/processed/jumping/jump-hdang-151.jpg,0
154,../data/processed/jumping/jump-tuan-319.jpg,0
155,../data/processed/jumping/jump-tuan-90.jpg,0
156,../data/processed/jumping/jump-mdang-163.jpg,0
157,../data/processed/jumping/jump-tuan-57.jpg,0
158,../data/processed/jumping/jump-khuong-390.jpg,0
159,../data/processed/jumping/jump-nhan-48.jpg,0
160,../data/processed/jumping/jump-tuan-25.jpg,0
161,../data/processed/jumping/jump-an-26.jpg,0
162,../data/processed/jumping/jump-an-260.jpg,0
163,../data/processed/jumping/jump-minh-190.jpg,0
164,../data/processed/jumping/jump-an-72.jpg,0
165,../data/processed/jumping/jump-nhan-30.jpg,0
166,../data/processed/jumping/jump-tuan-16.jpg,0
167,../data/processed/jumping/jump-an-148.jpg,0
168,../data/processed/jumping/jump-tuan-167.jpg,0
169,../data/processed/jumping/jump-mdang-144.jpg,0
170,../data/processed/jumping/jump-khuong-147.jpg,0
171,../data/processed/jumping/jump-nhan-204.jpg,0
172,../data/processed/jumping/jump-hdang-298.jpg,0
173,../data/processed/jumping/jump-mdang-13.jpg,0
174,../data/processed/jumping/jump-nhan-16.jpg,0
175,../data/processed/jumping/jump-tuan-180.jpg,0
176,../data/processed/jumping/jump-tuan-311.jpg,0
177,../data/processed/jumping/jump-an-18.jpg,0
178,../data/processed/jumping/jump-tuan-102.jpg,0
179,../data/processed/jumping/jump-hdang-381.jpg,0
180,../data/processed/jumping/jump-khuong-233.jpg,0
181,../data/processed/jumping/jump-hdang-51.jpg,0
182,../data/processed/jumping/jump-tuan-243.jpg,0
183,../data/processed/jumping/jump-mdang-171.jpg,0
184,../data/processed/jumping/jump-an-11.jpg,0
185,../data/processed/jumping/jump-hdang-97.jpg,0
186,../data/processed/jumping/jump-hdang-312.jpg,0
187,../data/processed/jumping/jump-tuan-303.jpg,0
188,../data/processed/jumping/jump-hdang-153.jpg,0
189,../data/processed/jumping/jump-minh-11.jpg,0
190,../data/processed/jumping/jump-tuan-143.jpg,0
191,../data/processed/jumping/jump-minh-129.jpg,0
192,../data/processed/jumping/jump-mdang-279.jpg,0
193,../data/processed/jumping/jump-tuan-268.jpg,0
194,../data/processed/jumping/jump-an-145.jpg,0
195,../data/processed/jumping/jump-minh-222.jpg,0
196,../data/processed/jumping/jump-hdang-303.jpg,0
197,../data/processed/jumping/jump-mdang-41.jpg,0
198,../data/processed/jumping/jump-minh-314.jpg,0
199,../data/processed/jumping/jump-minh-116.jpg,0
200,../data/processed/jumping/jump-an-296.jpg,0
201,../data/processed/jumping/jump-khuong-227.jpg,0
202,../data/processed/jumping/jump-hdang-357.jpg,0
203,../data/processed/jumping/jump-hdang-11.jpg,0
204,../data/processed/jumping/jump-khuong-71.jpg,0
205,../data/processed/jumping/jump-an-158.jpg,0
206,../data/processed/jumping/jump-khuong-341.jpg,0
207,../data/processed/jumping/jump-nhan-378.jpg,0
208,../data/processed/jumping/jump-an-346.jpg,0
209,../data/processed/jumping/jump-nhan-375.jpg,0
210,../data/processed/jumping/jump-an-398.jpg,0
211,../data/processed/jumping/jump-hdang-22.jpg,0
212,../data/processed/jumping/jump-mdang-81.jpg,0
213,../data/processed/jumping/jump-minh-201.jpg,0
214,../data/processed/jumping/jump-khuong-254.jpg,0
215,../data/processed/jumping/jump-an-328.jpg,0
216,../data/processed/jumping/jump-hdang-128.jpg,0
217,../data/processed/jumping/jump-tuan-84.jpg,0
218,../data/processed/jumping/jump-hdang-382.jpg,0
219,../data/processed/jumping/jump-mdang-276.jpg,0
220,../data/processed/jumping/jump-tuan-88.jpg,0
221,../data/processed/jumping/jump-nhan-168.jpg,0
222,../data/processed/jumping/jump-tuan-30.jpg,0
223,../data/processed/jumping/jump-hdang-2.jpg,0
224,../data/processed/jumping/jump-minh-223.jpg,0
225,../data/processed/jumping/jump-tuan-226.jpg,0
226,../data/processed/jumping/jump-khuong-354.jpg,0
227,../data/processed/jumping/jump-mdang-221.jpg,0
228,../data/processed/jumping/jump-minh-345.jpg,0
229,../data/processed/jumping/jump-khuong-145.jpg,0
230,../data/processed/jumping/jump-hdang-396.jpg,0
231,../data/processed/jumping/jump-mdang-160.jpg,0
232,../data/processed/jumping/jump-an-290.jpg,0
233,../data/processed/jumping/jump-nhan-112.jpg,0
234,../data/processed/jumping/jump-minh-34.jpg,0
235,../data/processed/jumping/jump-hdang-369.jpg,0
236,../data/processed/jumping/jump-minh-36.jpg,0
237,../data/processed/jumping/jump-mdang-57.jpg,0
238,../data/processed/jumping/jump-mdang-126.jpg,0
239,../data/processed/jumping/jump-hdang-354.jpg,0
240,../data/processed/jumping/jump-tuan-11.jpg,0
241,../data/processed/jumping/jump-an-225.jpg,0
242,../data/processed/jumping/jump-khuong-285.jpg,0
243,../data/processed/jumping/jump-nhan-313.jpg,0
244,../data/processed/jumping/jump-minh-137.jpg,0
245,../data/processed/jumping/jump-khuong-118.jpg,0
246,../data/processed/jumping/jump-hdang-372.jpg,0
247,../data/processed/jumping/jump-an-207.jpg,0
248,../data/processed/jumping/jump-hdang-264.jpg,0
249,../data/processed/jumping/jump-hdang-279.jpg,0
250,../data/processed/jumping/jump-hdang-227.jpg,0
251,../data/processed/jumping/jump-tuan-250.jpg,0
252,../data/processed/jumping/jump-minh-82.jpg,0
253,../data/processed/jumping/jump-tuan-208.jpg,0
254,../data/processed/jumping/jump-nhan-335.jpg,0
255,../data/processed/jumping/jump-mdang-161.jpg,0
256,../data/processed/jumping/jump-tuan-337.jpg,0
257,../data/processed/jumping/jump-minh-198.jpg,0
258,../data/processed/jumping/jump-minh-94.jpg,0
259,../data/processed/jumping/jump-tuan-359.jpg,0
260,../data/processed/jumping/jump-tuan-117.jpg,0
261,../data/processed/jumping/jump-nhan-22.jpg,0
262,../data/processed/jumping/jump-nhan-78.jpg,0
263,../data/processed/jumping/jump-minh-79.jpg,0
264,../data/processed/jumping/jump-an-103.jpg,0
265,../data/processed/jumping/jump-hdang-203.jpg,0
266,../data/processed/jumping/jump-an-347.jpg,0
267,../data/processed/jumping/jump-nhan-163.jpg,0
268,../data/processed/jumping/jump-hdang-277.jpg,0
269,../data/processed/jumping/jump-nhan-40.jpg,0
270,../data/processed/jumping/jump-an-369.jpg,0
271,../data/processed/jumping/jump-tuan-163.jpg,0
272,../data/processed/jumping/jump-tuan-237.jpg,0
273,../data/processed/jumping/jump-hdang-296.jpg,0
274,../data/processed/jumping/jump-mdang-34.jpg,0
275,../data/processed/jumping/jump-minh-29.jpg,0
276,../data/processed/jumping/jump-tuan-367.jpg,0
277,../data/processed/jumping/jump-tuan-111.jpg,0
278,../data/processed/jumping/jump-tuan-289.jpg,0
279,../data/processed/jumping/jump-mdang-234.jpg,0
280,../data/processed/jumping/jump-tuan-218.jpg,0
281,../data/processed/jumping/jump-an-22.jpg,0
282,../data/processed/jumping/jump-nhan-392.jpg,0
283,../data/processed/jumping/jump-mdang-289.jpg,0
284,../data/processed/jumping/jump-hdang-170.jpg,0
285,../data/processed/jumping/jump-hdang-361.jpg,0
286,../data/processed/jumping/jump-tuan-146.jpg,0
287,../data/processed/jumping/jump-hdang-283.jpg,0
288,../data/processed/jumping/jump-khuong-30.jpg,0
289,../data/processed/jumping/jump-nhan-241.jpg,0
290,../data/processed/jumping/jump-nhan-269.jpg,0
291,../data/processed/jumping/jump-an-279.jpg,0
292,../data/processed/jumping/jump-tuan-187.jpg,0
293,../data/processed/jumping/jump-khuong-74.jpg,0
294,../data/processed/jumping/jump-an-10.jpg,0
295,../data/processed/jumping/jump-an-240.jpg,0
296,../data/processed/jumping/jump-hdang-194.jpg,0
297,../data/processed/jumping/jump-mdang-156.jpg,0
298,../data/processed/jumping/jump-tuan-49.jpg,0
299,../data/processed/jumping/jump-nhan-332.jpg,0
300,../data/processed/jumping/jump-mdang-104.jpg,0
301,../data/processed/jumping/jump-mdang-177.jpg,0
302,../data/processed/jumping/jump-an-147.jpg,0
303,../data/processed/jumping/jump-hdang-117.jpg,0
304,../data/processed/jumping/jump-tuan-121.jpg,0
305,../data/processed/jumping/jump-hdang-145.jpg,0
306,../data/processed/jumping/jump-mdang-266.jpg,0
307,../data/processed/jumping/jump-hdang-23.jpg,0
308,../data/processed/jumping/jump-tuan-249.jpg,0
309,../data/processed/jumping/jump-tuan-230.jpg,0
310,../data/processed/jumping/jump-an-95.jpg,0
311,../data/processed/jumping/jump-tuan-299.jpg,0
312,../data/processed/jumping/jump-an-156.jpg,0
313,../data/processed/jumping/jump-tuan-43.jpg,0
314,../data/processed/jumping/jump-nhan-75.jpg,0
315,../data/processed/jumping/jump-tuan-118.jpg,0
316,../data/processed/jumping/jump-tuan-276.jpg,0
317,../data/processed/jumping/jump-tuan-224.jpg,0
318,../data/processed/jumping/jump-tuan-168.jpg,0
319,../data/processed/jumping/jump-mdang-3.jpg,0
320,../data/processed/jumping/jump-nhan-351.jpg,0
321,../data/processed/jumping/jump-nhan-63.jpg,0
322,../data/processed/jumping/jump-an-176.jpg,0
323,../data/processed/jumping/jump-an-157.jpg,0
324,../data/processed/jumping/jump-tuan-313.jpg,0
325,../data/processed/jumping/jump-hdang-167.jpg,0
326,../data/processed/jumping/jump-mdang-119.jpg,0
327,../data/processed/jumping/jump-nhan-25.jpg,0
328,../data/processed/jumping/jump-khuong-232.jpg,0
329,../data/processed/jumping/jump-minh-352.jpg,0
330,../data/processed/jumping/jump-minh-160.jpg,0
331,../data/processed/jumping/jump-hdang-370.jpg,0
332,../data/processed/jumping/jump-hdang-201.jpg,0
333,../data/processed/jumping/jump-hdang-280.jpg,0
334,../data/processed/jumping/jump-minh-128.jpg,0
335,../data/processed/jumping/jump-tuan-240.jpg,0
336,../data/processed/jumping/jump-tuan-39.jpg,0
337,../data/processed/jumping/jump-nhan-232.jpg,0
338,../data/processed/jumping/jump-an-174.jpg,0
339,../data/processed/jumping/jump-an-251.jpg,0
340,../data/processed/jumping/jump-mdang-159.jpg,0
341,../data/processed/jumping/jump-minh-339.jpg,0
342,../data/processed/jumping/jump-tuan-360.jpg,0
343,../data/processed/jumping/jump-khuong-320.jpg,0
344,../data/processed/jumping/jump-tuan-314.jpg,0
345,../data/processed/jumping/jump-nhan-130.jpg,0
346,../data/processed/jumping/jump-an-375.jpg,0
347,../data/processed/jumping/jump-minh-319.jpg,0
348,../data/processed/jumping/jump-nhan-342.jpg,0
349,../data/processed/jumping/jump-an-268.jpg,0
350,../data/processed/jumping/jump-tuan-247.jpg,0
351,../data/processed/jumping/jump-minh-392.jpg,0
352,../data/processed/jumping/jump-mdang-268.jpg,0
353,../data/processed/jumping/jump-hdang-390.jpg,0
354,../data/processed/jumping/jump-an-298.jpg,0
355,../data/processed/jumping/jump-an-191.jpg,0
356,../data/processed/jumping/jump-minh-147.jpg,0
357,../data/processed/jumping/jump-hdang-310.jpg,0
358,../data/processed/jumping/jump-tuan-270.jpg,0
359,../data/processed/jumping/jump-minh-87.jpg,0
360,../data/processed/jumping/jump-hdang-115.jpg,0
361,../data/processed/jumping/jump-khuong-97.jpg,0
362,../data/processed/jumping/jump-khuong-166.jpg,0
363,../data/processed/jumping/jump-mdang-283.jpg,0
364,../data/processed/jumping/jump-nhan-259.jpg,0
365,../data/processed/jumping/jump-mdang-25.jpg,0
366,../data/processed/jumping/jump-tuan-342.jpg,0
367,../data/processed/jumping/jump-hdang-256.jpg,0
368,../data/processed/jumping/jump-tuan-381.jpg,0
369,../data/processed/jumping/jump-tuan-106.jpg,0
370,../data/processed/jumping/jump-tuan-197.jpg,0
371,../data/processed/jumping/jump-minh-126.jpg,0
372,../data/processed/jumping/jump-khuong-139.jpg,0
373,../data/processed/jumping/jump-khuong-115.jpg,0
374,../data/processed/jumping/jump-hdang-324.jpg,0
375,../data/processed/jumping/jump-mdang-179.jpg,0
376,../data/processed/jumping/jump-nhan-154.jpg,0
377,../data/processed/jumping/jump-mdang-150.jpg,0
378,../data/processed/jumping/jump-hdang-1.jpg,0
379,../data/processed/jumping/jump-mdang-141.jpg,0
380,../data/processed/jumping/jump-hdang-157.jpg,0
381,../data/processed/jumping/jump-khuong-241.jpg,0
382,../data/processed/jumping/jump-hdang-143.jpg,0
383,../data/processed/jumping/jump-minh-239.jpg,0
384,../data/processed/jumping/jump-mdang-278.jpg,0
385,../data/processed/jumping/jump-an-367.jpg,0
386,../data/processed/jumping/jump-minh-154.jpg,0
387,../data/processed/jumping/jump-mdang-185.jpg,0
388,../data/processed/jumping/jump-minh-157.jpg,0
389,../data/processed/jumping/jump-an-306.jpg,0
390,../data/processed/jumping/jump-tuan-242.jpg,0
391,../data/processed/jumping/jump-mdang-230.jpg,0
392,../data/processed/jumping/jump-minh-164.jpg,0
393,../data/processed/jumping/jump-khuong-258.jpg,0
394,../data/processed/jumping/jump-mdang-262.jpg,0
395,../data/processed/jumping/jump-tuan-55.jpg,0
396,../data/processed/jumping/jump-an-38.jpg,0
397,../data/processed/jumping/jump-hdang-33.jpg,0
398,../data/processed/jumping/jump-mdang-297.jpg,0
399,../data/processed/jumping/jump-minh-199.jpg,0
400,../data/processed/jumping/jump-an-223.jpg,0
401,../data/processed/jumping/jump-mdang-257.jpg,0
402,../data/processed/jumping/jump-khuong-179.jpg,0
403,../data/processed/jumping/jump-nhan-147.jpg,0
404,../data/processed/jumping/jump-hdang-292.jpg,0
405,../data/processed/jumping/jump-hdang-343.jpg,0
406,../data/processed/jumping/jump-tuan-151.jpg,0
407,../data/processed/jumping/jump-tuan-18.jpg,0
408,../data/processed/jumping/jump-khuong-352.jpg,0
409,../data/processed/jumping/jump-tuan-320.jpg,0
410,../data/processed/jumping/jump-minh-255.jpg,0
411,../data/processed/jumping/jump-khuong-190.jpg,0
412,../data/processed/jumping/jump-khuong-299.jpg,0
413,../data/processed/jumping/jump-mdang-165.jpg,0
414,../data/processed/jumping/jump-mdang-217.jpg,0
415,../data/processed/jumping/jump-hdang-320.jpg,0
416,../data/processed/jumping/jump-hdang-99.jpg,0
417,../data/processed/jumping/jump-tuan-2.jpg,0
418,../data/processed/jumping/jump-khuong-266.jpg,0
419,../data/processed/jumping/jump-tuan-201.jpg,0
420,../data/processed/jumping/jump-minh-207.jpg,0
421,../data/processed/jumping/jump-nhan-85.jpg,0
422,../data/processed/jumping/jump-nhan-150.jpg,0
423,../data/processed/jumping/jump-mdang-324.jpg,0
424,../data/processed/jumping/jump-hdang-232.jpg,0
425,../data/processed/jumping/jump-an-17.jpg,0
426,../data/processed/jumping/jump-minh-8.jpg,0
427,../data/processed/jumping/jump-khuong-106.jpg,0
428,../data/processed/jumping/jump-hdang-172.jpg,0
429,../data/processed/jumping/jump-khuong-333.jpg,0
430,../data/processed/jumping/jump-khuong-113.jpg,0
431,../data/processed/jumping/jump-minh-177.jpg,0
432,../data/processed/jumping/jump-minh-138.jpg,0
433,../data/processed/jumping/jump-hdang-349.jpg,0
434,../data/processed/jumping/jump-mdang-36.jpg,0
435,../data/processed/jumping/jump-minh-238.jpg,0
436,../data/processed/jumping/jump-minh-57.jpg,0
437,../data/processed/jumping/jump-khuong-178.jpg,0
438,../data/processed/jumping/jump-an-144.jpg,0
439,../data/processed/jumping/jump-an-37.jpg,0
440,../data/processed/jumping/jump-an-49.jpg,0
441,../data/processed/jumping/jump-tuan-69.jpg,0
442,../data/processed/jumping/jump-hdang-383.jpg,0
443,../data/processed/jumping/jump-an-282.jpg,0
444,../data/processed/jumping/jump-hdang-164.jpg,0
445,../data/processed/jumping/jump-an-206.jpg,0
446,../data/processed/jumping/jump-hdang-58.jpg,0
447,../data/processed/jumping/jump-mdang-77.jpg,0
448,../data/processed/jumping/jump-minh-136.jpg,0
449,../data/processed/jumping/jump-tuan-333.jpg,0
450,../data/processed/jumping/jump-minh-173.jpg,0
451,../data/processed/jumping/jump-nhan-152.jpg,0
452,../data/processed/jumping/jump-khuong-357.jpg,0
453,../data/processed/jumping/jump-minh-256.jpg,0
454,../data/processed/jumping/jump-hdang-108.jpg,0
455,../data/processed/jumping/jump-an-238.jpg,0
456,../data/processed/jumping/jump-an-99.jpg,0
457,../data/processed/jumping/jump-tuan-66.jpg,0
458,../data/processed/jumping/jump-tuan-352.jpg,0
459,../data/processed/jumping/jump-khuong-244.jpg,0
460,../data/processed/jumping/jump-nhan-299.jpg,0
461,../data/processed/jumping/jump-tuan-235.jpg,0
462,../data/processed/jumping/jump-mdang-203.jpg,0
463,../data/processed/jumping/jump-minh-35.jpg,0
464,../data/processed/jumping/jump-nhan-294.jpg,0
465,../data/processed/jumping/jump-mdang-164.jpg,0
466,../data/processed/jumping/jump-tuan-339.jpg,0
467,../data/processed/jumping/jump-tuan-80.jpg,0
468,../data/processed/jumping/jump-hdang-124.jpg,0
469,../data/processed/jumping/jump-hdang-244.jpg,0
470,../data/processed/jumping/jump-tuan-340.jpg,0
471,../data/processed/jumping/jump-nhan-44.jpg,0
472,../data/processed/jumping/jump-tuan-330.jpg,0
473,../data/processed/jumping/jump-minh-289.jpg,0
474,../data/processed/jumping/jump-khuong-377.jpg,0
475,../data/processed/jumping/jump-nhan-18.jpg,0
476,../data/processed/jumping/jump-mdang-333.jpg,0
477,../data/processed/jumping/jump-hdang-104.jpg,0
478,../data/processed/jumping/jump-minh-244.jpg,0
479,../data/processed/jumping/jump-an-380.jpg,0
480,../data/processed/jumping/jump-minh-384.jpg,0
481,../data/processed/jumping/jump-tuan-265.jpg,0
482,../data/processed/jumping/jump-mdang-202.jpg,0
483,../data/processed/jumping/jump-minh-46.jpg,0
484,../data/processed/jumping/jump-minh-159.jpg,0
485,../data/processed/jumping/jump-hdang-17.jpg,0
486,../data/processed/jumping/jump-hdang-67.jpg,0
487,../data/processed/jumping/jump-nhan-370.jpg,0
488,../data/processed/jumping/jump-minh-81.jpg,0
489,../data/processed/jumping/jump-tuan-310.jpg,0
490,../data/processed/jumping/jump-khuong-5.jpg,0
491,../data/processed/jumping/jump-mdang-59.jpg,0
492,../data/processed/jumping/jump-mdang-267.jpg,0
493,../data/processed/jumping/jump-tuan-336.jpg,0
494,../data/processed/jumping/jump-khuong-221.jpg,0
495,../data/processed/jumping/jump-tuan-189.jpg,0
496,../data/processed/jumping/jump-mdang-71.jpg,0
497,../data/processed/jumping/jump-khuong-264.jpg,0
498,../data/processed/jumping/jump-nhan-238.jpg,0
499,../data/processed/jumping/jump-mdang-258.jpg,0
500,../data/processed/jumping/jump-mdang-211.jpg,0
501,../data/processed/jumping/jump-mdang-210.jpg,0
502,../data/processed/jumping/jump-an-141.jpg,0
503,../data/processed/jumping/jump-tuan-345.jpg,0
504,../data/processed/jumping/jump-mdang-143.jpg,0
505,../data/processed/jumping/jump-nhan-10.jpg,0
506,../data/processed/jumping/jump-hdang-392.jpg,0
507,../data/processed/jumping/jump-nhan-343.jpg,0
508,../data/processed/jumping/jump-tuan-328.jpg,0
509,../data/processed/jumping/jump-mdang-225.jpg,0
510,../data/processed/jumping/jump-an-248.jpg,0
511,../data/processed/jumping/jump-tuan-287.jpg,0
512,../data/processed/jumping/jump-an-284.jpg,0
513,../data/processed/jumping/jump-an-327.jpg,0
514,../data/processed/jumping/jump-nhan-61.jpg,0
515,../data/processed/jumping/jump-nhan-261.jpg,0
516,../data/processed/jumping/jump-an-127.jpg,0
517,../data/processed/jumping/jump-minh-62.jpg,0
518,../data/processed/jumping/jump-khuong-246.jpg,0
519,../data/processed/jumping/jump-tuan-46.jpg,0
520,../data/processed/jumping/jump-khuong-11.jpg,0
521,../data/processed/jumping/jump-hdang-182.jpg,0
522,../data/processed/jumping/jump-an-340.jpg,0
523,../data/processed/jumping/jump-mdang-256.jpg,0
524,../data/processed/jumping/jump-mdang-308.jpg,0
525,../data/processed/jumping/jump-minh-41.jpg,0
